timestamp,cpu_percent,cpu_freq_mhz,cpu_temp_celsius,memory_percent,memory_used_gb,memory_total_gb,disk_percent,disk_used_gb,disk_total_gb,load_1min,load_5min,load_15min,network_bytes_sent,network_bytes_recv
2025-07-27 22:48:52,3.3,600.0,35.05,5.7,0.31,7.63,30.24,17.6,58.2,0.33,0.2,0.18,3090671,18210712
2025-07-27 22:49:03,0.0,1800.0,35.54,5.4,0.28,7.63,30.24,17.6,58.2,0.28,0.19,0.18,3093844,18256035
2025-07-27 22:49:14,9.5,1800.0,35.54,5.8,0.31,7.63,30.24,17.6,58.2,0.24,0.18,0.18,3103759,18308039
2025-07-27 22:49:25,0.0,1800.0,34.56,5.4,0.28,7.63,30.24,17.6,58.2,0.18,0.17,0.18,3111896,18352005
2025-07-27 22:49:36,9.7,1800.0,36.02,5.7,0.3,7.63,30.24,17.6,58.2,0.24,0.19,0.18,3122338,18393964
2025-07-27 22:49:47,6.6,1800.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.2,0.18,0.18,3128261,18457799
2025-07-27 22:49:58,19.3,1800.0,36.51,5.5,0.29,7.63,30.24,17.6,58.2,0.17,0.17,0.18,3132269,18479875
2025-07-27 22:50:09,6.6,1800.0,35.05,5.4,0.28,7.63,30.24,17.6,58.2,0.14,0.17,0.17,3139402,18537472
2025-07-27 22:50:20,2.5,700.0,35.05,5.4,0.28,7.63,30.24,17.6,58.2,0.18,0.17,0.18,3143842,18544237
2025-07-27 22:50:31,0.2,600.0,36.02,5.4,0.28,7.63,30.24,17.6,58.2,0.15,0.17,0.18,3152302,18620646
2025-07-27 22:50:42,0.2,600.0,36.51,5.4,0.28,7.63,30.24,17.6,58.2,0.13,0.16,0.17,3154218,18622120
2025-07-27 22:50:53,0.0,600.0,35.54,5.4,0.28,7.63,30.25,17.6,58.2,0.4,0.22,0.19,3162385,18718985
2025-07-27 22:51:04,0.5,600.0,35.54,5.4,0.28,7.63,30.25,17.6,58.2,0.34,0.21,0.19,3163268,18719382
2025-07-27 22:51:15,1.2,600.0,35.54,5.4,0.28,7.63,30.25,17.6,58.2,0.34,0.22,0.19,3174629,18804350
2025-07-27 22:51:26,0.5,600.0,35.05,5.4,0.28,7.63,30.25,17.6,58.2,0.36,0.23,0.19,3176442,18808052
2025-07-27 22:51:37,0.2,1800.0,36.02,5.4,0.28,7.63,30.25,17.6,58.2,0.3,0.22,0.19,3187727,18914831
2025-07-27 22:51:48,0.2,600.0,36.02,5.4,0.28,7.63,30.25,17.6,58.2,0.26,0.21,0.19,3188600,18915281
2025-07-27 22:51:59,0.2,1800.0,35.54,5.4,0.28,7.63,30.25,17.6,58.2,0.37,0.24,0.2,3196400,18992615
2025-07-27 22:52:10,0.0,1800.0,36.02,5.4,0.28,7.63,30.25,17.6,58.2,0.29,0.23,0.19,3199177,18993972
2025-07-27 22:52:21,0.0,1800.0,36.51,5.4,0.28,7.63,30.25,17.6,58.2,0.24,0.22,0.19,3206875,19074573
2025-07-27 22:52:32,1.8,1800.0,36.51,5.4,0.28,7.63,30.25,17.6,58.2,0.21,0.21,0.19,3209507,19075616
2025-07-27 22:52:43,11.8,1800.0,37.0,5.4,0.28,7.63,30.25,17.6,58.2,0.17,0.2,0.18,3217984,19156298
2025-07-27 22:52:54,11.3,1800.0,36.51,5.4,0.28,7.63,30.25,17.6,58.2,0.15,0.2,0.18,3218972,19156750
2025-07-27 22:53:05,1.5,1000.0,36.51,5.4,0.28,7.63,30.25,17.6,58.2,0.18,0.2,0.18,3227114,19234039
2025-07-27 22:53:16,1.5,600.0,35.54,5.4,0.28,7.63,30.25,17.6,58.2,0.15,0.2,0.18,3231880,19245147
2025-07-27 22:53:27,0.0,600.0,36.51,5.4,0.28,7.63,30.25,17.6,58.2,0.13,0.19,0.18,3241046,19325730
2025-07-27 22:53:38,0.2,600.0,35.54,5.4,0.28,7.63,30.25,17.6,58.2,0.18,0.2,0.18,3244359,19333910
2025-07-27 22:53:49,0.2,600.0,35.05,5.4,0.28,7.63,30.25,17.6,58.2,0.15,0.19,0.18,3252884,19430693
2025-07-27 22:54:00,0.5,700.0,36.51,5.4,0.28,7.63,30.25,17.6,58.2,0.12,0.18,0.18,3256303,19434574
2025-07-27 22:54:11,0.2,600.0,35.54,5.4,0.28,7.63,30.25,17.6,58.2,0.17,0.19,0.18,3265746,19510774
2025-07-27 22:54:22,0.0,600.0,35.54,5.4,0.28,7.63,30.25,17.6,58.2,0.15,0.19,0.18,3267157,19511084
2025-07-27 22:54:33,0.2,600.0,36.02,5.4,0.28,7.63,30.25,17.6,58.2,0.12,0.18,0.18,3276275,19588388
2025-07-27 22:54:44,0.0,1800.0,37.0,5.4,0.28,7.63,30.25,17.6,58.2,0.18,0.19,0.18,3277248,19588717
2025-07-27 22:54:55,0.5,700.0,35.05,5.4,0.28,7.63,30.25,17.61,58.2,0.14,0.18,0.18,3285464,19685169
2025-07-27 22:55:07,0.0,1800.0,36.51,5.4,0.28,7.63,30.25,17.61,58.2,0.12,0.17,0.18,3286354,19685444
2025-07-27 22:55:18,0.0,1800.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.18,0.18,0.18,3297234,19767026
2025-07-27 22:55:29,6.6,1800.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.15,0.18,0.18,3298726,19767086
2025-07-27 22:55:40,12.9,1800.0,36.51,5.4,0.28,7.63,30.25,17.61,58.2,0.13,0.17,0.18,3308537,19849116
2025-07-27 22:55:51,6.3,1800.0,36.51,5.4,0.28,7.63,30.25,17.61,58.2,0.1,0.16,0.17,3309249,19849176
2025-07-27 22:56:02,0.2,600.0,35.05,5.4,0.28,7.63,30.25,17.61,58.2,0.08,0.16,0.17,3317868,19945663
2025-07-27 22:56:13,0.5,600.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.07,0.15,0.17,3320743,19946031
2025-07-27 22:56:24,0.2,1800.0,36.51,5.4,0.28,7.63,30.25,17.61,58.2,0.29,0.2,0.18,3329116,20023560
2025-07-27 22:56:35,0.0,600.0,34.56,5.4,0.28,7.63,30.25,17.61,58.2,0.25,0.19,0.18,3331132,20024044
2025-07-27 22:56:46,0.2,1800.0,36.02,5.4,0.28,7.63,30.25,17.61,58.2,0.19,0.18,0.18,3339386,20119149
2025-07-27 22:56:57,0.2,600.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.24,0.19,0.18,3340683,20120382
2025-07-27 22:57:08,0.3,600.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.2,0.18,0.18,3351000,20199449
2025-07-27 22:57:19,0.0,600.0,35.05,5.4,0.28,7.63,30.25,17.61,58.2,0.17,0.18,0.18,3353307,20205776
2025-07-27 22:57:30,0.0,600.0,36.02,5.4,0.28,7.63,30.25,17.61,58.2,0.3,0.2,0.19,3362097,20286242
2025-07-27 22:57:41,0.2,1800.0,36.02,5.4,0.28,7.63,30.25,17.61,58.2,0.24,0.19,0.18,3365338,20294014
2025-07-27 22:57:52,0.2,1800.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.2,0.19,0.18,3375088,20396961
2025-07-27 22:58:03,0.0,1800.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.25,0.2,0.18,3376331,20397331
2025-07-27 22:58:14,2.3,1800.0,36.51,5.4,0.28,7.63,30.25,17.61,58.2,0.29,0.21,0.19,3384323,20475555
2025-07-27 22:58:25,11.8,1800.0,37.0,5.4,0.28,7.63,30.25,17.61,58.2,0.25,0.2,0.18,3385049,20475735
2025-07-27 22:58:36,10.8,1800.0,37.0,5.4,0.28,7.63,30.25,17.61,58.2,0.27,0.21,0.19,3393976,20552578
2025-07-27 22:58:47,1.3,800.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.23,0.2,0.18,3394888,20552908
2025-07-27 22:58:58,0.0,1800.0,36.02,5.4,0.28,7.63,30.25,17.61,58.2,0.19,0.19,0.18,3403233,20653516
2025-07-27 22:59:09,0.2,600.0,35.05,5.4,0.28,7.63,30.25,17.61,58.2,0.24,0.2,0.18,3404007,20653726
2025-07-27 22:59:20,0.5,1800.0,36.02,5.4,0.28,7.63,30.25,17.61,58.2,0.2,0.2,0.18,3413588,20740293
2025-07-27 22:59:31,0.2,600.0,36.51,5.4,0.28,7.63,30.25,17.61,58.2,0.16,0.18,0.18,3414870,20740353
2025-07-27 22:59:42,8.7,1800.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.21,0.2,0.18,3424700,20827146
2025-07-27 22:59:53,0.2,600.0,36.02,5.4,0.28,7.63,30.25,17.61,58.2,0.17,0.19,0.18,3425785,20827445
2025-07-27 23:00:04,10.5,1800.0,36.51,5.4,0.28,7.63,30.25,17.61,58.2,0.15,0.18,0.18,3434995,20930148
2025-07-27 23:00:15,0.2,600.0,36.51,5.4,0.28,7.63,30.25,17.61,58.2,0.2,0.19,0.18,3437379,20933880
2025-07-27 23:00:26,8.7,1800.0,36.02,5.5,0.29,7.63,30.25,17.61,58.2,0.16,0.18,0.18,3445573,21011525
2025-07-27 23:00:37,0.0,1800.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.13,0.17,0.18,3447634,21012011
2025-07-27 23:00:48,0.0,1800.0,36.02,5.7,0.3,7.63,30.25,17.61,58.2,0.19,0.19,0.18,3455258,21083788
2025-07-27 23:00:59,0.0,1800.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.16,0.18,0.18,3456817,21091039
2025-07-27 23:01:10,7.6,1800.0,35.54,5.7,0.31,7.63,30.25,17.61,58.2,0.14,0.17,0.18,3463323,21155339
2025-07-27 23:01:21,12.7,1800.0,36.51,5.4,0.28,7.63,30.25,17.61,58.2,0.19,0.18,0.18,3467119,21176324
2025-07-27 23:01:32,7.1,1800.0,34.56,5.8,0.31,7.63,30.25,17.61,58.2,0.16,0.17,0.18,3475772,21235720
2025-07-27 23:01:43,0.0,600.0,35.05,5.4,0.28,7.63,30.25,17.61,58.2,0.13,0.17,0.18,3481539,21265247
2025-07-27 23:01:54,6.2,1800.0,36.51,5.7,0.31,7.63,30.25,17.61,58.2,0.11,0.16,0.17,3486582,21312947
2025-07-27 23:02:05,0.0,600.0,35.05,5.4,0.28,7.63,30.25,17.61,58.2,0.24,0.19,0.18,3490044,21345550
2025-07-27 23:02:16,11.5,1800.0,36.02,5.7,0.31,7.63,30.25,17.61,58.2,0.19,0.18,0.18,3494365,21383251
2025-07-27 23:02:27,0.0,600.0,34.56,5.4,0.28,7.63,30.25,17.61,58.2,0.23,0.19,0.18,3498577,21425961
2025-07-27 23:02:38,9.3,1800.0,35.05,5.7,0.3,7.63,30.25,17.61,58.2,0.2,0.18,0.18,3503913,21454256
2025-07-27 23:02:49,0.0,600.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.17,0.18,0.18,3508697,21507730
2025-07-27 23:03:00,5.0,1800.0,35.54,5.5,0.29,7.63,30.25,17.61,58.2,0.22,0.19,0.18,3509519,21507970
2025-07-27 23:03:11,0.0,600.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.24,0.19,0.18,3517376,21589045
2025-07-27 23:03:22,0.0,1800.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.2,0.19,0.18,3519815,21596298
2025-07-27 23:03:33,0.0,1800.0,36.02,5.4,0.28,7.63,30.25,17.61,58.2,0.25,0.2,0.18,3529482,21677363
2025-07-27 23:03:44,0.2,1800.0,35.54,5.4,0.28,7.63,30.25,17.61,58.2,0.21,0.19,0.18,3531879,21685133
2025-07-27 23:03:55,3.0,1800.0,36.02,5.4,0.28,7.63,30.25,17.61,58.2,0.25,0.2,0.18,3540018,21785090
2025-07-27 23:04:06,12.9,1800.0,36.51,5.4,0.28,7.63,30.25,17.61,58.2,0.28,0.21,0.19,3540660,21785150
2025-07-27 23:04:17,9.7,1800.0,36.02,5.4,0.28,7.63,30.26,17.61,58.2,0.23,0.2,0.18,3548378,21864184
2025-07-27 23:04:28,0.3,600.0,34.56,5.4,0.28,7.63,30.26,17.61,58.2,0.2,0.19,0.18,3550039,21864314
2025-07-27 23:04:39,0.3,600.0,35.54,5.4,0.28,7.63,30.26,17.61,58.2,0.17,0.19,0.18,3558976,21965647
2025-07-27 23:04:50,0.0,600.0,35.05,5.4,0.28,7.63,30.26,17.61,58.2,0.21,0.2,0.18,3560046,21966838
2025-07-27 23:05:01,0.8,600.0,35.05,5.4,0.28,7.63,30.26,17.61,58.2,0.23,0.2,0.18,3567764,22046090
2025-07-27 23:05:12,0.0,600.0,36.02,5.4,0.28,7.63,30.26,17.61,58.2,0.2,0.2,0.18,3568951,22046787
2025-07-27 23:05:23,0.2,600.0,34.56,5.4,0.28,7.63,30.26,17.61,58.2,0.17,0.19,0.18,3583249,22161069
2025-07-27 23:05:34,0.2,600.0,34.08,5.4,0.28,7.63,30.26,17.61,58.2,0.21,0.2,0.18,3585227,22161660
2025-07-27 23:05:45,0.0,600.0,35.05,5.4,0.28,7.63,30.26,17.61,58.2,0.24,0.21,0.18,3594288,22251449
2025-07-27 23:05:56,0.0,600.0,37.0,5.4,0.28,7.63,30.26,17.61,58.2,0.2,0.2,0.18,3595621,22252782
2025-07-27 23:06:07,0.0,600.0,35.54,5.4,0.28,7.63,30.26,17.61,58.2,0.17,0.19,0.18,3603200,22329957
2025-07-27 23:06:18,0.0,1800.0,35.05,5.4,0.28,7.63,30.26,17.61,58.2,0.22,0.2,0.18,3604270,22330017
